#"+ESI Scan (3.293-9.030 min, 347 Scans) Frag=175.0V sk_bpc_157_50FA_75degrees_2h_241107_T04.d  Deconvoluted "
#Point,X(Thompsons),Y(Counts)
0,54.9239,121.994102478027
1,55.9332,274.891357421875
2,68.0273,193.153564453125
3,68.0615,112.969429016113
4,69.9400,172.191360473633
5,70.9342,127.250038146973
6,71.9264,1626.55029296875
7,72.9332,404.850189208984
8,73.9398,145.003463745117
9,76.0273,415.459167480469
10,77.9725,173.45361328125
11,77.9913,210.743072509766
12,80.0545,114.59423828125
13,80.9263,981.752685546875
14,82.0388,444.848968505859
15,83.9462,204.963943481445
16,84.0185,174.871597290039
17,84.9297,112.50203704834
18,86.9138,516.063537597656
19,87.9324,284.950225830078
20,88.9351,182.1240234375
21,89.9217,558.223510742188
22,89.9421,691.802978515625
23,92.0344,128.915145874023
24,92.0614,107.38737487793
25,94.0583,141.342880249023
26,94.0787,159.709991455078
27,95.9489,271.600158691406
28,96.0528,734.263732910156
29,96.9543,667.358215332031
30,97.9550,421.280090332031
31,98.0345,501.118682861328
32,98.9362,2142.41357421875
33,99.0617,192.865798950195
34,99.9329,326.940979003906
35,100.0449,262.3564453125
36,101.1155,6150.3701171875
37,101.2089,160.670623779297
38,101.9515,160.124893188477
39,102.0325,132.748809814453
40,102.1187,490.183807373047
41,104.0496,277.304901123047
42,104.9228,792.236511230469
43,105.9763,420.992279052734
44,106.0664,390.925262451172
45,106.9370,116.317642211914
46,107.0668,317.207336425781
47,107.9092,127.157699584961
48,108.0598,1148.84997558594
49,108.0940,735.502014160156
50,108.9319,439.788879394531
51,109.0595,148.295104980469
52,110.0163,1538.88635253906
53,110.0409,2004.94982910156
54,110.0738,997.616333007813
55,110.9587,159.237899780273
56,111.0453,196.503768920898
57,111.9613,145.287628173828
58,112.0505,366.382537841797
59,112.9510,1404.15344238281
60,113.0758,228.417221069336
61,113.9520,342.497711181641
62,114.0612,455.958618164063
63,114.9526,573.620910644531
64,115.9593,409.05859375
65,116.0435,107.416549682617
66,116.9360,211.497528076172
67,117.0755,429.500274658203
68,117.9322,299.598693847656
69,118.0698,293.911102294922
70,120.0767,608.785278320313
71,121.0824,561.307739257813
72,121.9523,237.429290771484
73,122.0687,2982.24047851563
74,123.0728,572.552490234375
75,124.0580,442.706726074219
76,124.0876,311.751342773438
77,125.9443,149.509216308594
78,126.0620,412.049224853516
79,127.9413,647.653198242188
80,128.0421,1056.28637695313
81,128.9689,212.203826904297
82,129.0526,142.039154052734
83,129.1447,158.193206787109
84,129.9645,215.311508178711
85,130.0563,176.472427368164
86,130.9608,314.153076171875
87,131.9538,237.530746459961
88,132.0807,168.723419189453
89,132.9559,157.167617797852
90,133.9739,350.062316894531
91,134.0437,307.468292236328
92,134.0790,283.806488037109
93,134.1072,197.265991210938
94,136.0814,688.821044921875
95,137.0785,167.475830078125
96,138.0370,722.163757324219
97,138.0720,659.662414550781
98,138.1025,362.654541015625
99,139.9599,163.541625976563
100,140.0737,354.746368408203
101,140.9492,183.352355957031
102,141.9738,105.211235046387
103,143.9581,155.858779907227
104,146.0529,598.368713378906
105,147.0292,113.639236450195
106,148.0118,1779.693359375
107,148.0938,314.539489746094
108,149.0171,192.362518310547
109,149.1093,214.239395141602
110,150.0853,413.222869873047
111,152.0790,444.502288818359
112,153.9711,272.59912109375
113,154.0828,339.567596435547
114,156.0046,262.540191650391
115,156.0508,300.774078369141
116,156.9870,229.194442749023
117,157.9665,213.452438354492
118,158.1106,119.264823913574
119,158.9514,111.441055297852
120,159.9604,166.431747436523
121,160.0861,143.792510986328
122,162.0904,221.690002441406
123,164.0700,498.807281494141
124,166.0911,420.342956542969
125,168.0729,1154.29077148438
126,169.0782,153.298248291016
127,169.9983,195.405853271484
128,170.0864,184.149169921875
129,171.0841,178.658050537109
130,171.9763,279.020660400391
131,172.0667,138.433547973633
132,172.9629,104.569602966309
133,173.9601,215.536270141602
134,174.0477,431.046844482422
135,174.1065,169.996383666992
136,175.9261,108.924171447754
137,176.0966,203.228225708008
138,178.0954,397.416534423828
139,180.0833,356.34375
140,180.1176,283.138458251953
141,182.0841,378.599548339844
142,184.0630,175.875137329102
143,185.0980,156.262191772461
144,185.2055,157.793716430664
145,186.0252,141.833740234375
146,187.9749,286.354461669922
147,188.0821,180.111526489258
148,192.0958,279.282592773438
149,193.1024,188.908096313477
150,193.9329,146.337051391602
151,194.1037,361.932495117188
152,196.0887,157.718933105469
153,198.0410,149.435684204102
154,198.1623,113.622077941895
155,198.9692,134.601531982422
156,199.9777,221.965225219727
157,200.0837,102.194007873535
158,201.0661,177.789260864258
159,202.0419,569.519470214844
160,204.0625,323.269866943359
161,206.0920,129.699569702148
162,208.0722,240.769607543945
163,208.1158,234.832870483398
164,209.0327,200.847030639648
165,210.0946,221.669250488281
166,212.0588,152.684387207031
167,214.0177,111.381050109863
168,214.0968,109.856811523438
169,216.0743,363.954040527344
170,217.9836,171.666275024414
171,218.1201,130.154693603516
172,220.0991,167.876754760742
173,221.0981,165.051513671875
174,222.1007,219.723968505859
175,223.1136,846.778991699219
176,224.1021,255.612838745117
177,226.0259,212.871124267578
178,226.1061,206.997222900391
179,228.0086,159.398468017578
180,229.0389,288.951354980469
181,230.0345,173.790374755859
182,230.1464,147.327713012695
183,232.0501,824.919555664063
184,234.1164,157.566986083984
185,235.9977,296.851684570313
186,236.1232,265.558532714844
187,237.0273,510.416412353516
188,238.1024,251.754745483398
189,240.0915,140.145248413086
190,241.1306,106.407722473145
191,242.0756,139.357177734375
192,244.0679,647.399353027344
193,245.9767,310.897155761719
194,248.0378,119.973182678223
195,248.1467,114.358131408691
196,250.1212,265.210327148438
197,252.1216,271.0703125
198,254.1078,219.646041870117
199,255.1087,121.236030578613
200,257.0342,235.154006958008
201,260.0444,1834.46801757813
202,261.0474,182.97331237793
203,262.0308,113.829277038574
204,263.9908,352.077850341797
205,265.0208,315.370361328125
206,266.1139,323.677764892578
207,268.1195,183.603454589844
208,270.0996,101.113670349121
209,272.0645,625.837524414063
210,273.9728,291.485595703125
211,276.0070,102.313186645508
212,278.1458,172.440170288086
213,280.1140,165.448364257813
214,282.1035,176.452728271484
215,282.2382,141.875213623047
216,283.0953,181.970153808594
217,284.0992,116.151405334473
218,286.0986,102.141479492188
219,287.1637,105.552719116211
220,288.0396,1899.87719726563
221,289.0420,214.591888427734
222,290.0250,127.148406982422
223,290.9768,139.558990478516
224,291.9823,484.634826660156
225,292.1439,150.423370361328
226,294.1396,221.83122253418
227,296.1200,135.954010009766
228,299.9699,254.747787475586
229,301.9695,175.053588867188
230,302.1231,492.629455566406
231,303.1295,137.690658569336
232,304.0101,106.657371520996
233,306.1493,102.298454284668
234,308.1521,161.057327270508
235,310.0035,147.384094238281
236,310.1425,186.880905151367
237,310.2889,172.825424194336
238,312.1339,153.816970825195
239,316.0425,117.151794433594
240,318.9718,136.496124267578
241,319.9776,334.319946289063
242,322.1421,121.773559570313
243,324.1477,126.605491638184
244,324.2753,147.994888305664
245,326.1106,104.005477905273
246,327.9653,212.165466308594
247,338.0042,103.043853759766
248,340.1563,109.029029846191
249,351.3244,519.80078125
250,352.3254,179.973129272461
251,358.2138,695.076843261719
252,359.2144,153.411392211914
253,370.0944,117.073204040527
254,388.1079,254.571929931641
255,390.2633,133.769927978516
256,408.0685,100.131507873535
257,417.0634,331.068481445313
258,418.0687,627.043395996094
259,419.0686,119.359115600586
260,428.8503,163.498046875
261,429.1829,123.631484985352
262,444.0987,485.970520019531
263,445.0878,125.702980041504
264,446.0706,159.473068237305
265,454.0552,104.499900817871
266,464.0688,163.670516967773
267,472.0691,113.652702331543
268,473.0522,713.328369140625
269,473.2379,604.116027832031
270,474.0600,991.105346679688
271,474.2297,169.224334716797
272,475.0616,205.498962402344
273,476.0631,107.492500305176
274,481.7279,308.372131347656
275,482.1921,178.885208129883
276,490.8697,169.144912719727
277,491.2033,129.106170654297
278,500.0879,503.102111816406
279,501.0824,128.955795288086
280,502.0654,117.383850097656
281,510.0374,246.339859008789
282,511.0312,125.952865600586
283,512.0325,135.60871887207
284,520.0574,142.396331787109
285,527.0076,107.756912231445
286,528.0550,130.246398925781
287,529.0421,916.583618164063
288,530.0490,1265.41772460938
289,530.2475,113.469718933105
290,531.0508,292.861663818359
291,532.0512,151.33708190918
292,554.0710,100.455764770508
293,556.0761,203.544815063477
294,566.0246,266.679046630859
295,566.1939,102.982765197754
296,568.0192,135.395965576172
297,582.9703,127.174377441406
298,585.0286,335.638793945313
299,586.0368,477.799346923828
300,587.0374,132.640533447266
301,607.3068,132.75732421875
302,609.1668,155.313568115234
303,610.1646,103.663116455078
304,628.0647,109.563011169434
305,643.2717,124.973701477051
306,660.8209,156.230484008789
307,683.1876,110.568214416504
308,735.8071,332.940124511719
309,750.3025,119.899787902832
310,777.3907,276.477691650391
311,778.3789,139.4072265625
312,892.4084,245.088317871094
313,893.4213,111.509979248047
314,945.8018,218.361953735352
315,946.1313,310.658569335938
316,946.4656,265.38525390625
317,946.8056,161.143096923828
318,963.7744,133.067764282227
319,964.1016,141.910415649414
320,964.4412,131.353408813477
321,1078.4791,525.924255371094
322,1079.4857,299.459869384766
323,1080.4838,117.763427734375
324,1232.6276,1194.28515625
325,1233.6317,788.389465332031
326,1234.6326,326.548797607422
327,1235.6685,114.183326721191
328,1301.6179,154.759216308594
329,1302.6146,110.942802429199
330,1319.6271,248.429321289063
331,1320.6233,173.032592773438
332,1382.6697,131.285629272461
333,1383.6892,125.03059387207
334,1400.6809,1578.93444824219
335,1401.6854,1212.21948242188
336,1402.6832,538.419311523438
337,1403.6963,193.540390014648
338,1418.7058,19537.951171875
339,1419.1807,1171.28820800781
340,1419.3016,394.60302734375
341,1419.7065,15549.861328125
342,1420.1826,990.682373046875
343,1420.3056,456.051635742188
344,1420.7023,6654.26611328125
345,1421.1808,491.145660400391
346,1421.7013,2184.86059570313
347,1422.6996,646.830749511719
348,1423.7023,247.36833190918
349,1440.6706,205.790893554688
350,1441.6795,178.182220458984
351,1442.6596,212.524139404297
352,1443.6673,150.192413330078
353,1446.6851,672.043823242188
354,1447.6920,427.019439697266
355,1448.6911,195.132217407227
356,1454.6011,156.44367980957
357,1455.6125,128.378494262695
358,1456.6295,176.342269897461
359,1457.6495,142.97900390625
360,1472.6107,931.247863769531
361,1473.6160,676.69677734375
362,1474.6147,312.065216064453
363,1475.6489,167.074752807617
364,1526.5281,133.758071899414
365,1527.5510,106.050064086914
